,NVDA,AAPL,GOOGL,GOOG,MSFT,AMZN,AVGO,TSLA,META,LLY,MU,BRK-B,JPM,WMT,AMD,V,XOM,JNJ,MA,INTC,ABBV,CSCO,PLTR,BAC,ORCL,COST,CVX,LRCX,KO,AMAT,CAT,MRK,GE,UNH,MS,PG,HD,NFLX,GS,PM,PANW,DELL,RTX,GEV,WFC,TXN,KLAC,ANET,AMGN,SNDK
2020-06-01,9.453958511352539,88.22631072998047,70.2793197631836,70.06278228759766,193.07147216796875,137.9409942626953,27.7958927154541,71.98733520507812,225.09332275390625,153.5133056640625,50.23905944824219,178.50999450683594,79.9260482788086,36.78137969970703,52.61000061035156,184.62110900878906,34.310325622558594,119.04481506347656,285.327880859375,53.335044860839844,76.92501831054688,38.996150970458984,,20.549470901489258,50.64033508300781,277.2083740234375,68.18658447265625,30.37396812438965,37.335594177246094,57.32296371459961,112.7896728515625,61.11760330200195,33.10197448730469,266.17877197265625,39.93260192871094,101.99867248535156,216.34442138671875,45.50400161743164,171.8194122314453,52.46882629394531,38.2783317565918,25.29555320739746,53.56108474731445,,22.25191879272461,106.82315063476562,18.21040153503418,13.126874923706055,194.82452392578125,
2020-07-01,10.565804481506348,102.79523468017578,73.74360656738281,73.49996185302734,194.49453735351562,158.23399353027344,27.896286010742188,95.38400268554688,251.46176147460938,140.5257110595703,48.81536865234375,195.77999877929688,82.91859436035156,39.735435485839844,77.43000030517578,181.9737091064453,32.284847259521484,123.38740539550781,298.1053771972656,42.548580169677734,75.27056884765625,39.690982818603516,,21.527196884155273,51.02004623413086,298.25439453125,64.1441421508789,35.41657257080078,39.474788665771484,61.002262115478516,119.36551666259766,63.41752624511719,29.418598175048828,273.2449951171875,40.69365310668945,112.55717468261719,229.2813720703125,48.88800048828125,172.1150665283203,57.52399444580078,42.6533317565918,27.547014236450195,49.267154693603516,,21.0871639251709,108.04985809326172,18.71135711669922,16.235624313354492,202.1017608642578,
2020-08-01,13.31282901763916,125.05752563476562,80.7603759765625,80.99488830566406,214.47923278808594,172.54800415039062,30.573623657226562,166.10667419433594,290.64764404296875,139.4254913330078,44.37849044799805,218.0399932861328,85.96456146240234,42.81256866455078,90.81999969482422,202.91455078125,31.24750518798828,130.72755432128906,346.087646484375,45.72748565673828,75.95260620117188,35.57863235473633,,22.271303176879883,52.64863967895508,318.53021240234375,65.0611343383789,31.58344268798828,41.38835906982422,58.607566833496094,127.83645629882812,67.39298248291016,30.72716522216797,282.06195068359375,43.50757598876953,118.7464370727539,246.1651153564453,52.95600128173828,179.20132446289062,59.75575256347656,42.901668548583984,30.424650192260742,53.416839599609375,,21.077938079833984,120.41779327392578,19.291259765625,13.965624809265137,210.64846801757812,
2020-09-01,13.472142219543457,112.23583984375,72.63592529296875,72.83780670166016,200.0240478515625,157.43649291992188,32.37832260131836,143.00332641601562,259.6201477050781,139.07786560058594,45.792449951171875,212.94000244140625,82.60110473632812,43.1394157409668,81.98999786376953,191.40911865234375,26.85845947265625,126.86735534667969,326.7440490722656,46.472408294677734,69.46524047851562,33.19379425048828,9.5,20.988849639892578,54.930519104003906,325.2551574707031,55.81321334838867,31.273204803466797,41.58860778808594,56.56201171875,133.98077392578125,66.03619384765625,30.243955612182617,282.5174560546875,40.25242614746094,119.31301879882812,241.09954833984375,50.00299835205078,175.7899627685547,57.04995346069336,40.79166793823242,31.165922164916992,50.386966705322266,,20.51935386657715,120.95992279052734,18.21921157836914,12.933124542236328,211.34698486328125,
2020-10-01,12.479938507080078,105.5003433227539,80.09526062011719,80.3421401977539,192.54916381835938,151.8074951171875,31.07277488708496,129.34666442871094,260.8195495605469,122.57872772216797,49.088401794433594,201.89999389648438,84.90037536621094,42.781742095947266,75.29000091552734,173.9308624267578,25.520620346069336,116.83758544921875,279.2122802734375,39.74117660522461,68.40959167480469,30.531829833984375,10.130000114440918,20.649057388305664,51.83636474609375,328.28521728515625,53.8752555847168,32.246986389160156,40.485084533691406,56.352699279785156,141.93902587890625,59.87440872192383,36.02089309692383,276.509521484375,40.38303756713867,118.34404754638672,231.54965209960938,47.57400131225586,165.3546600341797,54.02968978881836,36.8650016784668,27.744997024536133,47.5672607421875,,18.721399307250977,123.36466217041016,18.54270362854004,13.056249618530273,180.3966522216797,
2020-11-01,13.343694686889648,115.57492065429688,86.9489974975586,87.26759338378906,204.1137237548828,158.40199279785156,35.68973922729492,189.1999969482422,274.5589294433594,137.55418395996094,62.49654006958008,228.91000366210938,102.08136749267578,47.11078643798828,92.66000366210938,201.6481170654297,30.551158905029297,124.14500427246094,325.5187072753906,43.709625244140625,84.06905364990234,36.587158203125,27.110000610351562,24.534914016723633,53.32374572753906,359.6340026855469,68.57489776611328,42.67106628417969,43.807945251464844,78.70610046386719,156.88755798339844,63.9981689453125,49.41949462890625,304.7821044921875,51.856353759765625,119.87191009521484,240.83914184570312,49.06999969482422,201.69007873535156,57.62813949584961,48.98666763305664,31.78288459777832,63.26051330566406,,23.980478286743164,137.5790252685547,23.78690528869629,16.918750762939453,185.89178466796875,
2020-12-01,13.002532958984375,128.8167266845703,86.86178588867188,86.82845306396484,212.07542419433594,162.84649658203125,39.2447395324707,235.22332763671875,270.7820739746094,159.4552459716797,73.31080627441406,231.8699951171875,110.0396957397461,44.60922622680664,91.70999908447266,209.681396484375,33.026973724365234,135.04244995117188,345.2813415527344,45.03853988647461,86.1349868774414,38.058475494384766,23.549999237060547,26.57272720336914,59.762874603271484,354.9333801269531,66.42749786376953,44.633724212646484,46.55868148803711,82.35130310058594,164.50648498535156,65.63494873046875,52.47756576538086,318.91986083984375,57.47559356689453,120.10498809814453,231.8607635498047,54.073001861572266,231.92642211914062,63.89486312866211,59.231666564941406,33.744285583496094,63.07527542114258,,26.461814880371094,140.03627014160156,24.442066192626953,18.160625457763672,192.48887634277344,
2021-01-01,12.937542915344238,128.10804748535156,90.56492614746094,90.98482513427734,221.1717071533203,160.30999755859375,40.378562927246094,264.510009765625,256.0812072753906,196.4102325439453,76.32398223876953,227.8699951171875,112.22772216796875,43.47658920288086,85.63999938964844,185.2555389404297,35.927459716796875,139.97634887695312,306.34698486328125,50.18244934082031,83.34442138671875,38.22138214111328,35.18000030517578,25.994110107421875,56.04095458984375,331.9952087402344,67.01744079589844,45.73758316040039,40.87892532348633,92.25634002685547,166.1267547607422,61.83967590332031,51.89448928833008,303.36865234375,56.52345657348633,111.33776092529297,236.39987182617188,53.23899841308594,238.4873046875,61.47149658203125,58.45833206176758,33.560115814208984,58.859092712402344,,26.198780059814453,142.2245330810547,26.439653396606445,19.22249984741211,202.1250762939453,
2021-02-01,13.659381866455078,117.89630889892578,100.20693969726562,100.95292663574219,222.0824737548828,154.64649963378906,42.114715576171875,225.1666717529297,255.37734985351562,194.30950927734375,89.25430297851562,240.50999450683594,128.36367797851562,40.20555877685547,84.51000213623047,203.91981506347656,44.30303955078125,136.8170623779297,342.72625732421875,55.28017807006836,87.62226867675781,38.47001647949219,23.899999618530273,30.430212020874023,59.82463836669922,312.4235534667969,79.77082824707031,53.60451889038086,41.59208297729492,112.99620056152344,196.1466064453125,58.26905822753906,60.93228530883789,302.1318054199219,64.80176544189453,107.27366638183594,225.5060272216797,53.8849983215332,280.9747619628906,64.84415435791016,59.71833419799805,37.32636642456055,63.889373779296875,,31.81420135498047,147.8726043701172,29.4615478515625,17.489999771118164,189.7030792236328,
2021-03-01,13.299188613891602,118.76164245605469,102.21959686279297,102.52754211425781,225.32223510742188,154.70399475097656,41.88296127319336,222.64332580566406,291.96612548828125,177.1726837158203,86.016845703125,255.47000122070312,132.7770538330078,42.20999526977539,78.5,203.28611755371094,45.49272537231445,141.90257263183594,344.8570556640625,58.20880889892578,88.01264190673828,44.33440017700195,23.290000915527344,34.08794403076172,65.07354736328125,332.69805908203125,83.59185028076172,56.392066955566406,45.12281036376953,127.72900390625,210.6750030517578,62.39918899536133,63.84614562988281,339.5748596191406,65.46775817871094,117.60763549804688,268.1236877441406,52.16600036621094,288.7180480957031,69.4065933227539,53.676666259765625,40.58615493774414,68.57525634765625,,34.36498260498047,162.22470092773438,31.276208877563477,18.868125915527344,209.85243225097656,
2021-04-01,14.954334259033203,127.81336212158203,116.6407241821289,119.45282745361328,241.0050811767578,173.37100219726562,41.20908737182617,236.47999572753906,322.2501525878906,173.33180236816406,83.93003845214844,274.95001220703125,134.94529724121094,43.47787094116211,81.62000274658203,224.24554443359375,46.64165115356445,140.5038299560547,370.48870849609375,52.32426452636719,91.78270721435547,43.961421966552734,23.040000915527344,35.709075927734375,70.58944702148438,351.9597473144531,82.21983337402344,58.780418395996094,46.209991455078125,126.87812042236328,208.19557189941406,60.30274963378906,63.79751968383789,363.9703369140625,69.88571166992188,116.60343170166016,284.3033142089844,51.34700012207031,307.6568908691406,74.3027572631836,58.89833450317383,45.273231506347656,73.87348937988281,,39.624839782714844,155.80088806152344,29.851547241210938,19.6981258392334,202.1182403564453,
2021-05-01,16.184795379638672,121.3591537475586,116.8067398071289,119.52418518066406,239.1668701171875,161.15350341796875,42.6661262512207,208.4066619873047,325.86834716796875,190.26251220703125,82.04805755615234,289.44000244140625,144.0960693359375,44.31000900268555,80.08000183105469,218.55223083496094,48.255313873291016,147.0450439453125,349.6593322753906,52.271339416503906,93.18209838867188,45.679813385009766,22.950000762939453,37.347835540771484,73.3370361328125,357.8054504394531,83.8076171875,61.56572723388672,47.331443786621094,132.2908172607422,220.0332489013672,61.4278564453125,68.3683853149414,375.94451904296875,76.99701690673828,117.85317993164062,280.1222839355469,50.28099822998047,329.5768127441406,75.42122650146484,60.54166793823242,45.41596984863281,79.20201110839844,,41.1833610534668,163.8364715576172,30.08858299255371,21.21125030517578,202.0955047607422,
2021-06-01,19.933551788330078,133.38697814941406,121.01641082763672,124.22078704833984,259.4933166503906,172.00799560546875,43.410701751708984,226.56666564941406,344.68316650390625,218.62948608398438,82.8671646118164,277.9200134277344,136.46311950683594,43.99490737915039,93.93000030517578,224.82127380371094,52.14913558959961,143.12669372558594,354.03271484375,51.37452697753906,92.72111511230469,45.766170501708984,26.360000610351562,36.47873306274414,72.4988021850586,374.2640380859375,84.57472229003906,61.76974868774414,46.670310974121094,136.3803253173828,198.6304931640625,66.53821563720703,65.50061798095703,366.8055725097656,77.62349700927734,117.92310333251953,281.573486328125,52.82099914550781,336.2300720214844,78.4583740234375,61.84166717529297,45.890201568603516,76.16642761230469,,39.92283248901367,165.97698974609375,30.783613204956055,22.64437484741211,207.0302734375,
